vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code,store_and_fwd_flag,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,imp_surcharge,airport_fee,total_amount,pickup_location_id,dropoff_location_id,data_file_year,data_file_month
2,1/1/2022 0:53:40,1/1/2022 1:07:55,1,2.74,5.0,N,1,13.2,0,0.5,2.8,0,0.3,0,16.8,244,41,2022,1
2,1/1/2022 0:11:28,1/1/2022 0:59:35,1,10.67,4.0,N,1,41.5,0.5,0.5,14.26,11.75,0.3,0,71.31,170,265,2022,1
2,1/1/2022 0:08:35,1/1/2022 0:30:46,3,5.85,1.0,N,1,20,0.5,0.5,2.5,0,0.3,0,26.3,68,145,2022,1
2,1/1/2022 0:44:18,1/1/2022 1:14:31,1,5.63,1.0,N,1,23,0.5,0.5,5.36,0,0.3,0,32.16,232,48,2022,1
1,1/1/2022 0:34:11,1/1/2022 0:56:50,4,5.6,1.0,N,1,21,3,0.5,4.95,0,0.3,0,29.75,12,164,2022,1
1,1/1/2022 0:42:37,1/1/2022 1:08:44,2,6.2,1.0,N,1,22,3,0.5,5.15,0,0.3,0,30.95,33,48,2022,1
2,1/1/2022 0:31:08,1/1/2022 0:56:46,1,4.75,1.0,N,1,20,0.5,0.5,20,6.55,0.3,0,50.35,161,255,2022,1
2,1/1/2022 0:46:38,1/1/2022 1:07:23,1,6.03,1.0,N,1,21,0.5,0.5,4.96,0,0.3,0,29.76,50,264,2022,1
2,1/1/2022 0:41:40,1/1/2022 1:08:59,1,11.83,1.0,N,1,35.5,0.5,0.5,6,0,0.3,0,42.8,264,188,2022,1
1,1/1/2022 0:08:17,1/1/2022 0:28:36,1,14.8,1.0,N,1,40,1.75,0.5,8.5,0,0.3,1.25,51.05,132,80,2022,1
2,1/1/2022 0:15:23,1/1/2022 0:44:15,1,5.12,1.0,N,1,22,0.5,0.5,5.16,0,0.3,0,30.96,148,239,2022,1
2,1/1/2022 0:41:04,1/1/2022 1:06:30,1,10.94,1.0,N,1,31.5,0.5,0.5,6.81,0,0.3,1.25,40.86,132,61,2022,1
2,1/1/2022 0:00:08,1/1/2022 0:14:14,1,7.94,1.0,N,1,23,0.5,0.5,4.86,0,0.3,1.25,30.41,138,255,2022,1
1,1/1/2022 0:26:43,1/1/2022 0:50:05,1,7.5,1.0,N,1,24.5,3,0.5,5.65,0,0.3,0,33.95,142,87,2022,1
2,1/1/2022 0:31:15,1/1/2022 0:45:57,1,8.07,1.0,N,1,23,0.5,0.5,6.92,6.55,0.3,1.25,41.52,70,263,2022,1
1,1/1/2022 0:52:34,1/1/2022 1:12:39,1,10.6,1.0,N,1,31,1.75,0.5,7,0,0.3,1.25,40.55,138,145,2022,1
1,1/1/2022 0:09:20,1/1/2022 0:29:45,1,9.7,1.0,N,1,28.5,1.75,0.5,7.75,0,0.3,1.25,38.8,138,49,2022,1
2,1/1/2022 0:53:14,1/1/2022 1:21:24,2,7.48,1.0,N,1,25.5,0.5,0.5,7.32,0,0.3,0,36.62,237,198,2022,1
2,1/1/2022 0:14:09,1/1/2022 0:38:10,1,7.9,1.0,N,1,26.5,0.5,0.5,6.06,0,0.3,0,36.36,148,151,2022,1
1,1/1/2022 0:43:44,1/1/2022 1:06:16,2,4.9,1.0,N,1,19.5,3,0.5,3.5,0,0.3,0,26.8,68,75,2022,1
1,1/1/2022 0:16:46,1/1/2022 0:43:33,1,6.4,1.0,N,1,22.5,3,0.5,5.26,0,0.3,0,31.56,249,7,2022,1
1,1/1/2022 0:58:55,1/1/2022 1:21:53,2,5.5,1.0,N,1,20,3,0.5,5.95,0,0.3,0,29.75,107,179,2022,1
2,1/1/2022 0:52:06,1/1/2022 1:08:40,2,8.14,1.0,N,1,24,0.5,0.5,6.87,6.55,0.3,0,41.22,234,196,2022,1
2,1/1/2022 0:36:50,1/1/2022 1:18:48,1,16.27,1.0,N,1,50.5,0.5,0.5,12.17,6.55,0.3,0,73.02,186,10,2022,1
2,1/1/2022 0:05:35,1/1/2022 0:29:28,1,6.74,1.0,N,1,23.5,0.5,0.5,8.19,0,0.3,0,35.49,142,173,2022,1
2,1/1/2022 0:55:57,1/1/2022 1:19:10,1,5.07,1.0,N,1,20,0.5,0.5,5.95,0,0.3,0,29.75,237,223,2022,1
2,1/1/2022 0:52:11,1/1/2022 1:20:35,1,10.99,1.0,N,1,34,0.5,0.5,7.56,0,0.3,0,45.36,209,41,2022,1
2,1/1/2022 0:39:20,1/1/2022 1:03:52,1,6.88,1.0,N,1,24,0.5,0.5,5.56,0,0.3,0,33.36,79,189,2022,1
2,1/1/2022 0:24:52,1/1/2022 0:52:45,1,3.71,1.0,N,1,19.5,0.5,0.5,4.66,0,0.3,0,27.96,79,50,2022,1
1,1/1/2022 0:41:22,1/1/2022 1:00:40,1,8.5,1.0,N,1,26,4.25,0.5,8,6.55,0.3,1.25,45.6,138,164,2022,1
2,1/1/2022 0:40:47,1/1/2022 1:02:28,1,6.35,1.0,N,1,22,0.5,0.5,6.45,0,0.3,0,32.25,48,42,2022,1
2,1/1/2022 0:30:47,1/1/2022 0:59:11,2,4.26,1.0,N,1,20,0.5,0.5,5.95,0,0.3,0,29.75,234,141,2022,1
2,1/1/2022 0:57:24,1/1/2022 1:13:33,1,13.16,4.0,N,1,39,0.5,0.5,10.07,0,0.3,1.25,51.62,132,265,2022,1
2,1/1/2022 0:49:08,1/1/2022 1:16:18,1,9.01,1.0,N,1,27.5,0.5,0.5,10,6.55,0.3,0,47.85,164,133,2022,1
2,1/1/2022 0:24:32,1/1/2022 0:34:24,1,1.27,5.0,N,1,25,0,0,5.56,0,0.3,0,33.36,90,170,2022,1
2,1/1/2022 0:09:38,1/1/2022 0:42:13,1,5.22,1.0,N,1,23,0.5,0.5,5.36,0,0.3,0,32.16,151,90,2022,1
1,1/1/2022 0:28:15,1/1/2022 0:47:02,1,5.8,1.0,Y,1,21,3,0.5,7.44,0,0.3,0,32.24,48,116,2022,1
1,1/1/2022 0:39:09,1/1/2022 0:55:55,2,6.5,1.0,N,1,20.5,3,0.5,9.25,6.55,0.3,0,40.1,162,157,2022,1
2,1/1/2022 0:56:31,1/1/2022 1:17:18,1,6.93,1.0,N,1,23,0.5,0.5,5.46,0,0.3,0,32.26,231,166,2022,1
2,1/1/2022 0:15:42,1/1/2022 0:58:25,1,2.01,1.0,N,1,24.5,0.5,0.5,5.66,0,0.3,0,33.96,100,170,2022,1
2,1/1/2022 0:34:22,1/1/2022 1:07:49,4,3.41,1.0,N,1,20.5,0.5,0.5,6.08,0,0.3,0,30.38,161,262,2022,1
1,1/1/2022 0:15:51,1/1/2022 0:39:39,1,5.4,1.0,N,1,20,2.5,0.5,4.66,0,0.3,0,27.96,163,249,2022,1
1,1/1/2022 0:55:50,1/1/2022 0:56:01,1,5.4,1.0,N,1,2.5,2.5,0.5,1.15,0,0.3,0,6.95,170,233,2022,1
1,1/1/2022 0:14:11,1/1/2022 0:36:09,1,5.8,1.0,N,1,20,3,0.5,5.95,0,0.3,0,29.75,234,179,2022,1
2,1/1/2022 1:04:17,1/1/2022 1:25:00,2,6.46,1.0,N,1,21,0.5,0.5,4.96,0,0.3,0,29.76,239,13,2022,1
2,1/1/2022 0:41:33,1/1/2022 1:11:48,1,13.39,1.0,N,1,39.5,0.5,0.5,8.66,0,0.3,0,51.96,189,41,2022,1
2,1/1/2022 0:11:57,1/1/2022 0:29:23,1,5.96,1.0,N,1,19.5,0.5,0.5,5.97,6.55,0.3,0,35.82,170,80,2022,1
2,1/1/2022 0:44:00,1/1/2022 1:20:06,1,3.05,1.0,N,1,22,0.5,0.5,3.87,0,0.3,0,29.67,246,233,2022,1
1,1/1/2022 0:08:04,1/1/2022 0:29:03,2,7.2,1.0,N,1,23.5,3,0.5,5.45,0,0.3,0,32.75,164,166,2022,1
2,1/1/2022 0:30:58,1/1/2022 0:45:58,1,10.1,1.0,N,1,28.5,0.5,0.5,12.03,6.55,0.3,1.25,52.13,138,229,2022,1
2,1/1/2022 0:32:39,1/1/2022 1:07:23,5,23.48,1.0,N,1,62,0.5,0.5,12.91,0,0.3,1.25,77.46,132,228,2022,1
2,1/1/2022 0:55:25,1/1/2022 1:15:45,1,9.9,1.0,N,1,28.5,0.5,0.5,7.77,6.55,0.3,1.25,47.87,138,142,2022,1
2,1/1/2022 0:13:25,1/1/2022 0:57:43,1,5.04,1.0,N,1,27.5,0.5,0.5,6.26,0,0.3,0,37.56,114,143,2022,1
2,1/1/2022 0:33:52,1/1/2022 0:48:38,1,9.33,1.0,N,1,26.5,0.5,0.5,5.72,6.55,0.3,1.25,43.82,138,141,2022,1
2,1/1/2022 0:32:01,1/1/2022 0:58:31,1,4.28,1.0,N,1,19.5,0.5,0.5,2.33,0,0.3,0,25.63,90,236,2022,1
2,1/1/2022 0:49:11,1/1/2022 1:18:56,1,22.25,1.0,N,1,59,0.5,0.5,12.31,0,0.3,1.25,73.86,132,181,2022,1
2,1/1/2022 0:18:55,1/1/2022 0:40:23,1,5.79,1.0,N,1,21,0.5,0.5,4.96,0,0.3,0,29.76,249,238,2022,1
1,1/1/2022 0:36:37,1/1/2022 1:03:21,1,5.6,1.0,N,1,19.5,3,0.5,4.65,0,0.3,0,27.95,239,231,2022,1
2,1/1/2022 0:46:27,1/1/2022 1:18:58,2,9.73,1.0,N,1,32,0.5,0.5,6.66,0,0.3,0,39.96,97,223,2022,1
2,1/1/2022 0:05:57,1/1/2022 0:35:49,1,4.88,1.0,N,1,21.5,0.5,0.5,4.55,0,0.3,0,29.85,79,142,2022,1
1,1/1/2022 0:26:13,1/1/2022 1:23:13,1,8,1.0,N,1,37,3,0.5,12.2,0,0.3,0,53,48,202,2022,1
2,1/1/2022 0:10:20,1/1/2022 0:44:19,1,1.89,1.0,N,1,20,0.5,0.5,5.95,0,0.3,0,29.75,90,162,2022,1
2,1/1/2022 0:55:22,1/1/2022 1:13:28,5,8.4,1.0,N,1,25,0.5,0.5,5.7,0,0.3,0,34.5,231,263,2022,1
1,1/1/2022 0:22:15,1/1/2022 1:07:40,4,9.4,1.0,N,1,37,3,0.5,12.2,0,0.3,0,53,114,42,2022,1
2,1/1/2022 0:13:47,1/1/2022 0:33:11,1,14.69,1.0,N,1,39,0.5,0.5,10,6.55,0.3,1.25,60.6,138,88,2022,1
2,1/1/2022 0:57:31,1/1/2022 1:13:19,1,6.86,1.0,N,1,20.5,0.5,0.5,6.08,0,0.3,0,30.38,231,263,2022,1
1,1/1/2022 0:13:04,1/1/2022 0:40:45,1,8.9,1.0,Y,1,28.5,3,0.5,6.45,0,0.3,0,38.75,236,255,2022,1
2,1/1/2022 0:51:51,1/1/2022 1:12:45,1,11.57,1.0,N,1,33.5,0.5,0.5,8.77,6.55,0.3,0,52.62,161,138,2022,1
2,1/1/2022 0:52:35,1/1/2022 1:03:53,1,8.14,1.0,N,1,23,0.5,0.5,8.34,6.55,0.3,0,41.69,70,262,2022,1
2,1/1/2022 0:27:40,1/1/2022 0:50:02,1,15.98,1.0,N,1,43,0.5,0.5,10.92,6.55,0.3,1.25,65.52,138,13,2022,1
2,1/1/2022 0:39:36,1/1/2022 1:01:55,1,6.62,1.0,N,1,22.5,0.5,0.5,5.26,0,0.3,0,31.56,79,151,2022,1
1,1/1/2022 0:13:21,1/1/2022 0:22:19,2,6.9,1.0,N,1,20,3,0.5,4.75,0,0.3,0,28.55,209,262,2022,1
2,1/1/2022 0:01:11,1/1/2022 0:13:47,1,6.89,1.0,N,1,20.5,0.5,0.5,4.36,0,0.3,1.25,27.41,138,80,2022,1
2,1/1/2022 0:32:54,1/1/2022 0:57:26,4,5.18,1.0,N,1,19.5,0.5,0.5,3.5,0,0.3,0,26.8,158,255,2022,1
2,1/1/2022 0:36:25,1/1/2022 0:48:22,1,8.96,1.0,N,1,25,0.5,0.5,9.15,6.55,0.3,1.25,45.75,138,140,2022,1
2,1/1/2022 0:31:34,1/1/2022 0:50:22,1,9.64,1.0,N,1,27.5,0.5,0.5,9.78,6.55,0.3,1.25,48.88,138,238,2022,1
1,1/1/2022 0:01:37,1/1/2022 0:36:29,1,12.7,1.0,N,1,35.5,1.75,0.5,7.6,0,0.3,1.25,45.65,132,17,2022,1
2,1/1/2022 0:59:02,1/1/2022 1:16:57,1,7.59,1.0,N,1,24,0.5,0.5,5.56,0,0.3,0,33.36,48,244,2022,1
2,1/1/2022 0:18:44,1/1/2022 0:45:04,2,4.84,1.0,N,1,20,0.5,0.5,4.76,0,0.3,0,28.56,125,162,2022,1
1,1/1/2022 0:44:20,1/1/2022 1:07:09,2,9,1.0,N,1,27,3,0.5,6.15,0,0.3,0,36.95,79,116,2022,1
2,1/1/2022 0:36:42,1/1/2022 1:11:26,1,4.69,1.0,N,1,23.5,0.5,0.5,5.46,0,0.3,0,32.76,79,48,2022,1
1,1/1/2022 0:20:00,1/1/2022 0:47:38,2,4.8,1.0,N,1,21,3,0.5,4.95,0,0.3,0,29.75,158,141,2022,1
2,1/1/2022 0:28:55,1/1/2022 0:56:46,1,4.74,1.0,N,1,21,0.5,0.5,4.96,0,0.3,0,29.76,48,45,2022,1
2,1/1/2022 0:27:58,1/1/2022 0:57:37,1,6.84,1.0,N,1,26,0.5,0.5,5.96,0,0.3,0,35.76,48,37,2022,1
1,1/1/2022 0:34:59,1/1/2022 0:49:22,2,2.1,1.0,N,1,29.5,3,0.5,7.95,6.55,0.3,0,47.8,70,263,2022,1
2,1/1/2022 0:37:10,1/1/2022 1:11:54,1,27.88,5.0,N,1,70,0,0,11.9,6.55,0.3,0,91.25,48,132,2022,1
2,1/1/2022 0:49:11,1/1/2022 1:10:57,1,5.05,1.0,N,1,19.5,0.5,0.5,5.83,0,0.3,0,29.13,161,166,2022,1
2,1/1/2022 0:13:47,1/1/2022 0:31:00,1,7.92,1.0,N,1,23.5,0.5,0.5,6.83,0,0.3,0,34.13,162,244,2022,1
2,1/1/2022 0:56:08,1/1/2022 1:14:50,2,9.98,1.0,N,1,29.5,0.5,0.5,11.95,6.55,0.3,1.25,53.05,138,237,2022,1
2,1/1/2022 0:59:07,1/1/2022 1:11:27,1,8.13,1.0,N,1,23,0.5,0.5,6.39,0,0.3,1.25,31.94,132,95,2022,1
1,1/1/2022 0:58:23,1/1/2022 1:23:46,2,10.8,1.0,N,1,32,1.75,0.5,10.35,0,0.3,1.25,44.9,132,61,2022,1
1,1/1/2022 0:34:50,1/1/2022 0:59:16,0,5.3,1.0,N,1,20,3,0.5,7.1,0,0.3,0,30.9,232,49,2022,1
1,1/1/2022 0:22:13,1/1/2022 0:41:56,2,6.1,1.0,N,1,21,3,0.5,4.95,0,0.3,0,29.75,43,87,2022,1
2,1/1/2022 0:51:57,1/1/2022 1:18:20,1,20.81,1.0,N,1,55,0.5,0.5,14.07,0,0.3,1.25,71.62,132,67,2022,1
2,1/1/2022 0:51:28,1/1/2022 1:13:28,1,15.43,1.0,N,1,41.5,0.5,0.5,4.08,0,0.3,1.25,48.13,132,112,2022,1
1,1/1/2022 0:51:14,1/1/2022 1:06:11,2,6.4,1.0,N,1,20.5,3,0.5,14.7,0,0.3,0,39,88,237,2022,1
2,1/1/2022 0:32:47,1/1/2022 0:33:57,2,0.27,1.0,N,1,3,0.5,0.5,1.36,0,0.3,0,8.16,144,144,2022,1
1,1/1/2022 0:55:12,1/1/2022 0:55:49,2,0.1,1.0,N,1,2.5,3,0.5,1.25,0,0.3,0,7.55,68,68,2022,1
1,1/1/2022 0:17:52,1/1/2022 0:32:26,1,6.9,1.0,N,1,21,3,0.5,6.2,0,0.3,0,31,140,243,2022,1
2,1/1/2022 0:38:39,1/1/2022 1:00:54,1,8.6,1.0,N,1,27.5,0.5,0.5,7,6.55,0.3,0,44.85,170,7,2022,1
1,1/1/2022 0:09:53,1/1/2022 0:29:43,1,11.2,1.0,N,1,31.5,3,0.5,10,0,0.3,0,45.3,233,18,2022,1
2,1/1/2022 0:26:45,1/1/2022 0:49:32,4,5.27,1.0,N,1,20.5,0.5,0.5,4.86,0,0.3,0,29.16,68,262,2022,1
2,1/1/2022 0:29:49,1/1/2022 0:47:36,2,5.73,1.0,N,1,19.5,0.5,0.5,4.66,0,0.3,0,27.96,232,236,2022,1
2,1/1/2022 0:50:03,1/1/2022 1:12:10,1,11.89,1.0,N,1,34,0.5,0.5,7.06,0,0.3,1.25,43.61,132,129,2022,1
2,1/1/2022 0:10:42,1/1/2022 0:22:54,1,3.26,5.0,N,1,25,0,0.5,5.66,0,0.3,0,33.96,158,142,2022,1
2,1/1/2022 0:10:03,1/1/2022 0:35:08,2,6.16,1.0,N,1,23,0.5,0.5,5.36,0,0.3,0,32.16,68,263,2022,1
2,1/1/2022 0:44:44,1/1/2022 0:59:20,2,9.68,1.0,N,1,27,0.5,0.5,9.34,6.55,0.3,1.25,47.94,138,140,2022,1
2,1/1/2022 0:11:31,1/1/2022 0:39:20,1,6.41,1.0,N,1,23.5,0.5,0.5,5.46,0,0.3,0,32.76,148,239,2022,1
2,1/1/2022 0:17:14,1/1/2022 0:51:12,1,4.01,1.0,N,1,22.5,0.5,0.5,5.26,0,0.3,0,31.56,231,48,2022,1
2,1/1/2022 0:14:54,1/1/2022 0:38:04,2,7.54,1.0,N,1,24.5,0.5,0.5,5.66,0,0.3,0,33.96,261,198,2022,1
2,1/1/2022 0:09:51,1/1/2022 0:30:08,1,8.1,1.0,N,1,25.5,0.5,0.5,5.86,0,0.3,0,35.16,163,243,2022,1
2,1/1/2022 0:11:18,1/1/2022 0:39:08,1,4.62,1.0,N,1,20,0.5,0.5,4.76,0,0.3,0,28.56,48,148,2022,1
2,1/1/2022 0:51:18,1/1/2022 1:12:04,1,12.12,1.0,N,1,34,0.5,0.5,8.82,0,0.3,0,44.12,132,198,2022,1
1,1/1/2022 0:40:48,1/1/2022 1:02:14,1,7.7,1.0,N,1,24.5,3,0.5,5.65,0,0.3,0,33.95,4,238,2022,1
2,1/1/2022 0:32:44,1/1/2022 1:12:46,1,2.8,1.0,N,1,24.5,0.5,0.5,5.66,0,0.3,0,33.96,48,229,2022,1
2,1/1/2022 0:55:28,1/1/2022 1:13:20,6,10.73,1.0,N,1,30,0.5,0.5,6.76,0,0.3,0,40.56,142,220,2022,1
1,1/1/2022 0:03:20,1/1/2022 0:29:11,1,13.3,1.0,N,1,37.5,3,0.5,10.3,0,0.3,0,51.6,239,257,2022,1
1,1/1/2022 0:46:25,1/1/2022 1:07:31,2,5.6,1.0,N,1,20,3,0.5,7.1,0,0.3,0,30.9,231,239,2022,1
2,1/1/2022 0:21:28,1/1/2022 0:46:24,6,8.86,1.0,N,1,27.5,0.5,0.5,4.7,0,0.3,0,36,209,238,2022,1
2,1/1/2022 0:36:56,1/1/2022 1:00:59,1,6.05,1.0,N,1,20,0.5,0.5,7.14,0,0.3,0,30.94,234,202,2022,1
2,1/1/2022 0:24:04,1/1/2022 0:42:31,1,5.83,1.0,N,1,20.5,0.5,0.5,7.29,0,0.3,0,31.59,162,13,2022,1
2,1/1/2022 0:28:02,1/1/2022 0:51:00,2,5.04,1.0,N,1,19.5,0.5,0.5,6.99,0,0.3,0,30.29,161,223,2022,1
2,1/1/2022 0:35:36,1/1/2022 0:50:32,1,7.03,1.0,N,1,21,0.5,0.5,4.46,0,0.3,0,29.26,237,87,2022,1
2,1/1/2022 0:21:43,1/1/2022 0:41:08,3,8.03,1.0,N,1,24.5,0.5,0.5,5.66,0,0.3,0,33.96,87,262,2022,1
2,1/1/2022 0:21:14,1/1/2022 0:49:24,2,5,1.0,N,1,21,0.5,0.5,4.96,0,0.3,0,29.76,125,142,2022,1
2,1/1/2022 0:54:12,1/1/2022 1:27:34,1,13.55,1.0,N,1,40.5,0.5,0.5,8.36,0,0.3,1.25,51.41,132,188,2022,1
2,1/1/2022 0:15:32,1/1/2022 0:38:19,2,7.34,1.0,N,1,24.5,0.5,0.5,5.66,0,0.3,0,33.96,142,231,2022,1
1,1/1/2022 0:41:24,1/1/2022 0:56:14,1,8.1,1.0,N,1,23.5,4.25,0.5,8.75,6.55,0.3,1.25,43.85,138,263,2022,1
2,1/1/2022 0:59:39,1/1/2022 1:32:23,1,6.11,1.0,N,1,25.5,0.5,0.5,5.86,0,0.3,0,35.16,249,75,2022,1
2,1/1/2022 0:41:39,1/1/2022 1:15:50,1,4.15,1.0,N,1,22.5,0.5,0.5,5.26,0,0.3,0,31.56,158,162,2022,1
2,1/1/2022 0:22:00,1/1/2022 0:50:29,1,13.09,1.0,N,1,38.5,0.5,0.5,10.58,0,0.3,0,52.88,249,92,2022,1
2,1/1/2022 0:03:51,1/1/2022 0:34:18,2,10.4,1.0,N,1,34,0.5,0.5,7.56,0,0.3,0,45.36,158,244,2022,1
2,1/1/2022 0:36:47,1/1/2022 1:10:17,1,13.56,1.0,N,1,40.5,0.5,0.5,11.08,0,0.3,0,55.38,142,133,2022,1
1,1/1/2022 0:32:45,1/1/2022 1:04:46,3,24,1.0,N,1,63.5,1.75,0.5,15,0,0.3,1.25,81.05,132,181,2022,1
1,1/1/2022 0:34:52,1/1/2022 0:53:24,1,7.4,1.0,N,1,23.5,3,0.5,5.45,0,0.3,0,32.75,88,236,2022,1
2,1/1/2022 0:57:11,1/1/2022 0:57:13,3,0,5.0,N,1,45,0,0,9.06,0,0.3,0,54.36,264,264,2022,1
2,1/1/2022 0:06:19,1/1/2022 0:19:46,1,6.55,1.0,N,1,19.5,0.5,0.5,4.66,0,0.3,0,27.96,137,54,2022,1
2,1/1/2022 0:03:29,1/1/2022 0:35:13,1,2.62,1.0,N,1,20,0.5,0.5,4.76,0,0.3,0,28.56,161,79,2022,1
1,1/1/2022 0:19:36,1/1/2022 0:42:25,0,5.9,1.0,N,1,20.5,3,0.5,3.65,0,0.3,0,27.95,249,226,2022,1
2,1/1/2022 0:43:37,1/1/2022 1:14:31,1,3.31,1.0,N,1,19.5,0.5,0.5,4.66,0,0.3,0,27.96,164,143,2022,1
2,1/1/2022 0:16:27,1/1/2022 0:43:21,1,16.56,1.0,N,1,45.5,0.5,0.5,9.61,0,0.3,1.25,57.66,132,255,2022,1
2,1/1/2022 0:09:02,1/1/2022 0:30:55,1,6.43,1.0,N,1,22,0.5,0.5,6.45,0,0.3,0,32.25,114,24,2022,1
2,1/1/2022 0:57:49,1/1/2022 1:20:22,3,5.4,1.0,N,1,19.5,0.5,0.5,4.66,0,0.3,0,27.96,50,87,2022,1
2,1/1/2022 0:53:10,1/1/2022 1:13:06,3,5.19,1.0,N,1,19.5,0.5,0.5,4.66,0,0.3,0,27.96,161,209,2022,1
2,1/1/2022 0:03:03,1/1/2022 0:31:39,1,7.67,1.0,N,1,27,0.5,0.5,7.7,0,0.3,0,38.5,249,262,2022,1
2,1/1/2022 0:24:15,1/1/2022 0:59:37,2,5.09,1.0,N,1,25,0.5,0.5,5.76,0,0.3,0,34.56,234,238,2022,1
2,1/1/2022 0:02:55,1/1/2022 0:32:59,1,10.99,1.0,N,1,32.5,0.5,0.5,9.07,0,0.3,0,45.37,68,95,2022,1
2,1/1/2022 0:30:34,1/1/2022 0:53:24,3,13.95,1.0,N,1,39.5,0.5,0.5,8.16,0,0.3,1.25,50.21,132,7,2022,1
1,1/1/2022 0:47:50,1/1/2022 1:14:27,1,6.1,1.0,Y,1,23,3,0.5,5.35,0,0.3,0,32.15,113,188,2022,1
2,1/1/2022 0:11:12,1/1/2022 0:42:34,1,8.87,1.0,N,1,29.5,0.5,0.5,6.66,0,0.3,0,39.96,234,257,2022,1
2,1/1/2022 0:52:07,1/1/2022 1:14:12,2,6.03,1.0,N,1,21,0.5,0.5,4.96,0,0.3,0,29.76,211,145,2022,1
2,1/1/2022 0:54:24,1/1/2022 1:21:29,3,16.18,1.0,N,1,44.5,0.5,0.5,11.45,0,0.3,1.25,58.5,132,112,2022,1
1,1/1/2022 0:42:28,1/1/2022 1:08:58,1,5.3,1.0,N,1,21,3,0.5,4.96,0,0.3,0,29.76,90,41,2022,1
2,1/1/2022 0:30:17,1/1/2022 1:07:30,1,25.57,1.0,N,1,69,0.5,0.5,14.06,0,0.3,1.25,85.61,132,181,2022,1
2,1/1/2022 0:34:57,1/1/2022 1:08:27,1,3.51,1.0,N,1,21,0.5,0.5,4.96,0,0.3,0,29.76,162,50,2022,1
2,1/1/2022 0:27:09,1/1/2022 0:59:40,1,7.9,1.0,N,1,28,0.5,0.5,6.36,0,0.3,0,38.16,90,42,2022,1
2,1/1/2022 0:37:49,1/1/2022 1:00:00,1,7.39,1.0,N,1,24,0.5,0.5,5.56,0,0.3,0,33.36,164,41,2022,1
2,1/1/2022 0:59:21,1/1/2022 1:25:25,1,6.37,1.0,N,1,23,0.5,0.5,5.36,0,0.3,0,32.16,142,255,2022,1
2,1/1/2022 0:13:23,1/1/2022 0:34:13,1,6.07,1.0,N,1,20,0.5,0.5,4.76,0,0.3,0,28.56,79,239,2022,1
1,1/1/2022 0:27:17,1/1/2022 1:00:50,4,7.2,1.0,N,1,27.5,3,0.5,7.8,0,0.3,0,39.1,231,236,2022,1
2,1/1/2022 0:34:02,1/1/2022 1:02:50,6,10.24,1.0,N,1,33,0.5,0.5,7.61,0,0.3,1.25,45.66,138,79,2022,1
2,1/1/2022 0:28:20,1/1/2022 0:50:48,2,5.89,1.0,N,1,20.5,0.5,0.5,4.86,0,0.3,0,29.16,237,80,2022,1
2,1/1/2022 0:07:22,1/1/2022 0:27:42,1,14.76,1.0,N,1,40,0.5,0.5,8.26,0,0.3,1.25,50.81,132,7,2022,1
2,1/1/2022 0:14:43,1/1/2022 0:33:22,1,9.86,1.0,N,1,28,0.5,0.5,6.11,0,0.3,1.25,36.66,132,63,2022,1
2,1/1/2022 0:55:13,1/1/2022 1:25:49,1,12.61,1.0,N,1,37.5,0.5,0.5,12.39,0,0.3,0,53.69,49,151,2022,1
2,1/1/2022 0:52:58,1/1/2022 1:14:27,1,14.72,1.0,N,1,40,0.5,0.5,8.51,0,0.3,1.25,51.06,138,257,2022,1
2,1/1/2022 0:30:06,1/1/2022 1:01:11,1,5.07,1.0,N,1,22.5,0.5,0.5,5.26,0,0.3,0,31.56,234,75,2022,1
2,1/1/2022 0:42:53,1/1/2022 0:44:08,2,0.07,1.0,N,1,3,0.5,0.5,1.36,0,0.3,0,8.16,161,161,2022,1
2,1/1/2022 0:55:36,1/1/2022 1:26:42,1,5.1,1.0,N,1,22,0.5,0.5,5.16,0,0.3,0,30.96,90,151,2022,1
2,1/1/2022 0:52:52,1/1/2022 1:15:32,3,7.42,1.0,N,1,25,0.5,0.5,5.76,0,0.3,0,34.56,211,157,2022,1
2,1/1/2022 0:49:25,1/1/2022 1:18:08,1,5.01,1.0,N,1,20.5,0.5,0.5,4.86,0,0.3,0,29.16,237,249,2022,1
2,1/1/2022 0:53:56,1/1/2022 1:10:55,1,6.53,1.0,N,1,22,0.5,0.5,5.16,0,0.3,0,30.96,164,13,2022,1
2,1/1/2022 0:21:10,1/1/2022 0:44:36,1,6.15,1.0,N,1,21.5,0.5,0.5,5.06,0,0.3,0,30.36,113,151,2022,1
2,1/1/2022 0:55:32,1/1/2022 1:16:42,1,5.4,1.0,N,1,20.5,0.5,0.5,7.29,0,0.3,0,31.59,68,68,2022,1
2,1/1/2022 0:36:01,1/1/2022 0:54:47,2,8.83,1.0,N,1,26,0.5,0.5,5.96,0,0.3,0,35.76,231,263,2022,1
2,1/1/2022 0:55:32,1/1/2022 1:12:34,1,2.45,5.0,N,1,30,0,0,6.56,0,0.3,0,39.36,158,50,2022,1
2,1/1/2022 0:44:01,1/1/2022 1:14:14,1,3.85,1.0,N,1,19.5,0.5,0.5,3.8,0,0.3,0,27.1,144,48,2022,1
